BlockType,CondsFile,ImageFile,Time,CorrectResp,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,studyblock.thisRepN,studyblock.thisTrialN,studyblock.thisN,studyblock.thisIndex,studytrial.thisRepN,studytrial.thisTrialN,studytrial.thisN,studytrial.thisIndex,thisRow.t,notes,inst4_2.started,study_inst_2.started,fmri_resp_2.started,inst4_2.stopped,study_block.started,InstStudyBlock_Img.started,key_resp.started,study_block.stopped,block_start_time,key_resp.keys,key_resp.rt,key_resp.duration,fix.started,text.started,text.stopped,fix.stopped,study_trial.started,Study_Img.started,Study_Resp.started,stimulus_start_time,study_trial.stopped,Study_Resp.keys,Study_Resp.corr,Study_Resp.rt,Study_Resp.duration,Study_Img.stopped,Study_Resp.stopped,wait.started,wait_fix.started,fmri_resp2.started,wait.stopped,fmri_resp2.keys,fmri_resp2.rt,fmri_resp2.duration,wait_2.started,wait_fix_2.started,fmri_resp2_2.started,wait_2.stopped,fmri_resp2_2.keys,fmri_resp2_2.rt,fmri_resp2_2.duration,finish.started,wait_3.started,finish.stopped,workerId,session,date,expName,psychopyVersion,frameRate,expStart,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair27_1.jpeg,1.0339377735042414,num_8,1,0,1,0,0,3,3,3,0,6,6,10,760.9087814479999,,,,,,,,,,,,,,760.8940848819998,760.9087814479999,761.9449798679998,761.9289476210001,761.928968105,761.9449798679998,761.9449798679998,272.743547089,764.941880974,num_5,0,1.9107541820003462,0.4560768090000238,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair21_1.jpeg,2.890029927110654,num_5,1,0,1,0,0,3,3,3,0,7,7,4,764.955905493,,,,,,,,,,,,,,764.9433965160001,764.955905493,767.8690195489999,767.8420978150002,767.8421330159999,767.8690195489999,767.8690195489999,278.667859874,770.8452029370001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair28_1.jpeg,2.619760485863384,num_5,1,0,1,0,0,3,3,3,0,8,8,11,770.870257135,,,,,,,,,,,,,,770.846426691,770.870257135,773.4955296439998,773.4770184670001,773.4770397130001,773.4955296439998,773.4955296439998,284.29440130500006,776.488282157,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair25_1.jpeg,2.784182157568866,num_8,1,0,1,0,0,3,3,3,0,9,9,8,776.5047352830002,,,,,,,,,,,,,,776.4891065289999,776.5047352830002,779.3106841829999,779.2891134470001,779.2891574670002,779.3106841829999,779.3106841829999,290.1091708570002,782.2902680030002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair26_1.jpeg,2.464365328784731,num_8,1,0,1,0,0,3,3,3,0,10,10,9,782.3022811280002,,,,,,,,,,,,,,782.2911874840001,782.3022811280002,784.7744020609998,784.7538766030002,784.7539121479999,784.7744020609998,784.7744020609998,295.57365988699985,787.7683708579998,num_5,0,2.2654033759999948,0.3280238729998928,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair22_1.jpeg,1.8305568269052053,num_5,1,0,1,0,0,3,3,3,0,11,11,5,787.784706249,,,,,,,,,,,,,,787.7696415959999,787.784706249,789.627140608,789.6007504610002,789.6007949509999,789.627140608,789.627140608,300.4264110570002,792.6171370279999,num_5,1,1.2126374479998958,0.39201634599976387,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair29_1.jpeg,2.6380517043701035,num_5,1,0,1,0,0,3,3,3,0,12,12,12,792.6326189299998,,,,,,,,,,,,,,792.618391775,792.6326189299998,795.2763993859999,795.2545632440001,795.2545982850002,795.2763993859999,795.2763993859999,306.07559410500016,798.2648746179998,num_5,1,2.851426404999984,None,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,study/images/Pair31_1.jpeg,2.503697394949908,num_8,1,0,1,0,0,3,3,3,0,13,13,13,798.2795450130002,,,,,,,,,,,,,,798.2659560349998,798.2795450130002,800.8137065380001,800.7835117899999,800.7835647789998,800.8137065380001,800.8137065380001,311.6126613460001,803.7948707370001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study2.xlsx,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.9318693360001,803.9360995960001,805.777492021,854.1904443009998,space,48.409391434999634,None,854.1907253590002,854.197784898,856.1818186750002,856.1829885359998,num_divide,28.382238543999847,None,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair80_1.jpeg,2.248853795878892,num_8,2,0,2,0,0,0,0,1,0,0,0,0,861.8501500359998,,,,,,856.1904468299999,856.2205052680001,856.2205052680001,861.8334438689999,5.650229366000076,num_2,5.60329445599973,None,861.8421554820002,861.8501500359998,864.1246671180002,864.0990770779999,864.099110701,864.1246671180002,864.1246671180002,7.943314997000016,867.1130769790002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair95_1.jpeg,2.388442862894903,num_5,2,0,2,0,0,0,0,1,0,1,1,13,867.1270555249998,,,,,,,,,,,,,,867.1141915409999,867.1270555249998,869.5229628910001,869.5011711910001,869.5012044330001,869.5229628910001,869.5229628910001,13.341214748999846,872.5084750350002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair93_1.jpeg,2.20797013273944,num_8,2,0,2,0,0,0,0,1,0,2,2,11,872.5158628620002,,,,,,,,,,,,,,872.5097575959999,872.5158628620002,874.7319945230001,874.7106910749999,874.7107264430001,874.7319945230001,874.7319945230001,18.5502844749999,877.7119104919998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair83_1.jpeg,2.5125858753391563,num_5,2,0,2,0,0,0,0,1,0,3,3,3,877.7238408389999,,,,,,,,,,,,,,877.7123988210001,877.7238408389999,880.2503583600001,880.2254802850002,880.2255088699999,880.2503583600001,880.2503583600001,24.068654918999982,883.2278637,num_5,1,1.3894036469996536,0.39202507100026196,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair86_1.jpeg,2.261223958425652,num_5,2,0,2,0,0,0,0,1,0,4,4,5,883.2387583089999,,,,,,,,,,,,,,883.2284718569999,883.2387583089999,885.5145463650001,885.4911156799999,885.491149942,885.5145463650001,885.5145463650001,29.333055451999826,888.4916283960001,num_5,1,1.3892633870000282,0.391981253999802,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair94_1.jpeg,2.3354264680906205,num_5,2,0,2,0,0,0,0,1,0,5,5,12,888.5082311790002,,,,,,,,,,,,,,888.4929147890002,888.5082311790002,890.8694430639998,890.8423125210002,890.8423481720001,890.8694430639998,890.8694430639998,34.68790210599991,893.8553355099998,num_5,1,2.3626536520000627,0.3357108929999413,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair81_1.jpeg,2.7823712310570343,num_8,2,0,2,0,0,0,0,1,0,6,6,1,893.8726698380001,,,,,,,,,,,,,,893.8571428730002,893.8726698380001,896.6672869889999,896.6412296090002,896.6412741529998,896.6672869889999,896.6672869889999,40.48545104100003,899.642198607,num_5,0,1.9564832649998607,0.3039872670001387,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair88_1.jpeg,1.3977136091525129,num_8,2,0,2,0,0,0,0,1,0,7,7,7,899.6517458160001,,,,,,,,,,,,,,899.6433080870002,899.6517458160001,901.0604698980001,901.0369510380001,901.0369862090001,901.0604698980001,901.0604698980001,44.87902196599998,904.0531640130002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair87_1.jpeg,1.736147772261182,num_5,2,0,2,0,0,0,0,1,0,8,8,6,904.0679934919999,,,,,,,,,,,,,,904.0539977970002,904.0679934919999,905.8335866860002,905.8047897490001,905.8048394379998,905.8335866860002,905.8335866860002,49.651549736000106,908.819293391,num_5,1,1.1104495899999165,0.3679536750000807,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair92_1.jpeg,2.6901919010241953,num_5,2,0,2,0,0,0,0,1,0,9,9,10,908.835663033,,,,,,,,,,,,,,908.820730417,908.835663033,911.5464130660002,911.5193557980001,911.5193928240001,911.5464130660002,911.5464130660002,55.364711068999895,914.5216886630001,num_5,1,2.3174310320000586,0.39998693400002594,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair91_1.jpeg,1.5678488695014063,num_5,2,0,2,0,0,0,0,1,0,10,10,9,914.5309219430001,,,,,,,,,,,,,,914.5222632200002,914.5309219430001,916.1057257900002,916.0856864289999,916.0857294840002,916.1057257900002,916.1057257900002,59.923475557000074,919.0988336609998,num_5,1,2.142072595999707,0.33599234000030265,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair82_1.jpeg,2.4405576108855787,num_8,2,0,2,0,0,0,0,1,0,11,11,2,919.1151817619998,,,,,,,,,,,,,,919.0998635790002,919.1151817619998,921.5778087819999,921.5504381649998,921.5504718870002,921.5778087819999,921.5778087819999,65.39620974799982,924.5646822600002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair84_1.jpeg,1.7410435719352793,num_5,2,0,2,0,0,0,0,1,0,12,12,4,924.5807612459998,,,,,,,,,,,,,,924.5658830739999,924.5807612459998,926.3391337130001,926.3164268529999,926.316477418,926.3391337130001,926.3391337130001,70.15775809900015,929.330054259,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,study/images/Pair89_1.jpeg,2.4882607195069966,num_5,2,0,2,0,0,0,0,1,0,13,13,8,929.3436024120001,,,,,,,,,,,,,,929.3313058180001,929.3436024120001,931.8433775150002,931.818951065,931.818978885,931.8433775150002,931.8433775150002,75.66165784099985,934.827976301,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study6.xlsx,,,,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair58_1.jpeg,2.987180154192538,num_8,2,0,2,0,0,1,1,2,0,0,0,8,991.2530516209999,,,,,,934.913812533,934.9422442109999,934.9422442109999,991.2357661720002,135.0525537909998,3,56.28990995000004,None,991.2468209409999,991.2530516209999,994.2541339099998,994.2303341709999,994.2303705680001,994.2541339099998,994.2541339099998,138.07282263700017,997.2419943290001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair62_1.jpeg,2.2405655062607823,num_5,2,0,2,0,0,1,1,2,0,1,1,12,997.249705403,,,,,,,,,,,,,,997.2435000539999,997.249705403,999.4976522219999,999.476314684,999.4763434770002,999.4976522219999,999.4976522219999,143.31587353099985,1002.4778142380001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair56_1.jpeg,1.7135944798671228,num_5,2,0,2,0,0,1,1,2,0,2,2,6,1002.4892329959998,,,,,,,,,,,,,,1002.4783236960002,1002.4892329959998,1004.2034517420002,1004.190477828,1004.1904975769999,1004.2034517420002,1004.2034517420002,148.0213997599999,1007.190886376,None,0,,,1007.1975469969998,1007.1975469969998,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair60_1.jpeg,2.3616266470281175,num_8,2,0,2,0,0,1,1,2,0,3,3,10,1007.1975469969998,,,,,,,,,,,,,,1007.191691081,1007.1975469969998,1009.5694890710001,1009.5475482100001,1009.5475763899999,1009.5694890710001,1009.5694890710001,153.38768660100004,1012.5551936030001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair59_1.jpeg,1.0468617737380652,num_5,2,0,2,0,0,1,1,2,0,4,4,9,1012.5618202820001,,,,,,,,,,,,,,1012.5560288370002,1012.5618202820001,1013.6334911680001,1013.6084664330001,1013.6085024489998,1013.6334911680001,1013.6334911680001,157.45194705799986,1016.6204042039999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair49_1.jpeg,1.459276813997128,num_8,2,0,2,0,0,1,1,2,0,5,5,0,1016.6291589110001,,,,,,,,,,,,,,1016.6219686469999,1016.6291589110001,1018.1006956000001,1018.0743994240001,1018.0744342920002,1018.1006956000001,1018.1006956000001,161.91955786100016,1021.0882833690002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair57_1.jpeg,2.806917035215074,num_5,2,0,2,0,0,1,1,2,0,6,6,7,1021.10455822,,,,,,,,,,,,,,1021.0895166760001,1021.10455822,1023.9339293040002,1023.905814151,1023.9058497030001,1023.9339293040002,1023.9339293040002,167.75272720800012,1026.919840212,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair50_1.jpeg,1.5324537083022354,num_5,2,0,2,0,0,1,1,2,0,7,7,1,1026.936395493,,,,,,,,,,,,,,1026.920709725,1026.936395493,1028.4760083,1028.4550243580002,1028.4550602610002,1028.4760083,1028.4760083,172.29434621100017,1031.4576227399998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair61_1.jpeg,1.9606165807946805,num_8,2,0,2,0,0,1,1,2,0,8,8,11,1031.46624156,,,,,,,,,,,,,,1031.458460233,1031.46624156,1033.4469501889998,1033.4206091679998,1033.4206443829999,1033.4469501889998,1033.4469501889998,177.26543187700008,1036.431255766,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair63_1.jpeg,1.5149555740026475,num_8,2,0,2,0,0,1,1,2,0,9,9,13,1036.4356919430002,,,,,,,,,,,,,,1036.4316492560001,1036.4356919430002,1037.963302921,1037.9356005539998,1037.9356215849998,1037.963302921,1037.963302921,181.78098173399985,1040.945866164,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair54_1.jpeg,2.299673166864247,num_5,2,0,2,0,0,1,1,2,0,10,10,4,1040.9502521919999,,,,,,,,,,,,,,1040.946363987,1040.9502521919999,1043.272077133,1043.2492031289999,1043.2492384450002,1043.272077133,1043.272077133,187.09076814599985,1046.2647820809998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair55_1.jpeg,1.7329028308820267,num_8,2,0,2,0,0,1,1,2,0,11,11,5,1046.2819800910002,,,,,,,,,,,,,,1046.2658571289999,1046.2819800910002,1048.0252658529998,1047.999098284,1047.999131081,1048.0252658529998,1048.0252658529998,191.84369315899994,1051.013510495,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair51_1.jpeg,2.5939764443228244,num_8,2,0,2,0,0,1,1,2,0,12,12,2,1051.0297018249998,,,,,,,,,,,,,,1051.014584783,1051.0297018249998,1053.6438851829998,1053.6119620059999,1053.6119912109998,1053.6438851829998,1053.6438851829998,197.4626584560001,1056.628777804,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,study/images/Pair53_1.jpeg,1.8501914242769322,num_5,2,0,2,0,0,1,1,2,0,13,13,3,1056.64572916,,,,,,,,,,,,,,1056.6298324690001,1056.64572916,1058.5115532720001,1058.484789349,1058.4848317639999,1058.5115532720001,1058.5115532720001,202.3301908640001,1061.4915261649999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide006.jpeg,study/imagelist_pair_study4.xlsx,,,,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn18_1.jpeg,1.5925371758923854,num_8,2,0,2,0,0,2,2,0,0,0,0,5,1073.9233856710002,,,,,,1061.5724566019999,1061.597887672,1061.597887672,1073.906021361,217.72280813299994,3,12.303599320000103,None,1073.9170609460002,1073.9233856710002,1075.534081667,1075.505555313,1075.505584252,1075.534081667,1075.534081667,219.35271979400022,1078.5098214549998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn71_1.jpeg,1.9534244001438452,num_5,2,0,2,0,0,2,2,0,0,1,1,4,1078.520047475,,,,,,,,,,,,,,1078.510750889,1078.520047475,1080.484022472,1080.461206306,1080.461232961,1080.484022472,1080.484022472,224.30249409099997,1083.4713964950001,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn96_1.jpeg,1.0769624510798668,num_8,2,0,2,0,0,2,2,0,0,2,2,1,1083.48762854,,,,,,,,,,,,,,1083.4724456560002,1083.48762854,1084.5862506510002,1084.5568911629998,1084.5569437190002,1084.5862506510002,1084.5862506510002,228.40472402700016,1087.5570819099999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn88_1.jpeg,2.0271516148674253,num_5,2,0,2,0,0,2,2,0,0,3,3,13,1087.5676751810001,,,,,,,,,,,,,,1087.5577238720002,1087.5676751810001,1089.6118495760002,1089.5858229649998,1089.5858518640002,1089.6118495760002,1089.6118495760002,233.4303139990002,1092.5910561290002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn13_1.jpeg,1.8126297244666327,num_8,2,0,2,0,0,2,2,0,0,4,4,0,1092.5994846940002,,,,,,,,,,,,,,1092.591935934,1092.5994846940002,1094.4301736749999,1094.4035176779998,1094.403554203,1094.4301736749999,1094.4301736749999,238.24856185,1097.4053748229999,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn45_1.jpeg,2.2617332075251584,num_8,2,0,2,0,0,2,2,0,0,5,5,12,1097.415120442,,,,,,,,,,,,,,1097.406264973,1097.415120442,1099.691718005,1099.6667801039998,1099.666816373,1099.691718005,1099.691718005,243.51054802599992,1102.6825873389998,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn15_1.jpeg,1.6826961828446663,num_5,2,0,2,0,0,2,2,0,0,6,6,2,1102.698959454,,,,,,,,,,,,,,1102.6839673260001,1102.698959454,1104.4089148550001,1104.3824191049998,1104.382455773,1104.4089148550001,1104.4089148550001,248.22720064099985,1107.3988013500002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn19_1.jpeg,2.9765713116852934,num_8,2,0,2,0,0,2,2,0,0,7,7,6,1107.414686139,,,,,,,,,,,,,,1107.4005697440002,1107.414686139,1110.40857925,1110.383522646,1110.383587367,1110.40857925,1110.40857925,254.22722587399994,1113.3950793,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
instructions/Slide004.jpeg,study/imagelist_scene_study2.xlsx,study/images/Scn16_1.jpeg,2.2330201614248137,num_8,2,0,2,0,0,2,2,0,0,8,8,3,1113.4126137570001,,,,,,,,,,,,,,1113.39593634,1113.4126137570001,1115.6507280239998,1115.6359759709999,1115.6359932750001,1115.6507280239998,1115.6507280239998,259.46862243199985,1118.6456325620002,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0006,1,2025-02-25_09h36.59.257,ObjectScenePairTask_local_study2,2024.1.4,None,2025-02-25 09h39.52.805180 -0500,
