BlockType,CondsFile,ImageFile,Time,CorrectResp,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,studyblock.thisRepN,studyblock.thisTrialN,studyblock.thisN,studyblock.thisIndex,studytrial.thisRepN,studytrial.thisTrialN,studytrial.thisN,studytrial.thisIndex,thisRow.t,notes,inst4_2.started,study_inst_2.started,fmri_resp_2.started,inst4_2.stopped,study_block.started,InstStudyBlock_Img.started,key_resp.started,study_block.stopped,block_start_time,key_resp.keys,key_resp.rt,key_resp.duration,fix.started,text.started,text.stopped,fix.stopped,study_trial.started,Study_Img.started,Study_Resp.started,stimulus_start_time,study_trial.stopped,Study_Resp.keys,Study_Resp.corr,Study_Resp.rt,Study_Resp.duration,Study_Img.stopped,Study_Resp.stopped,wait.started,wait_fix.started,fmri_resp2.started,wait.stopped,fmri_resp2.keys,fmri_resp2.rt,fmri_resp2.duration,wait_2.started,wait_fix_2.started,fmri_resp2_2.started,wait_2.stopped,fmri_resp2_2.keys,fmri_resp2_2.rt,fmri_resp2_2.duration,finish.started,wait_3.started,finish.stopped,workerId,session,date,expName,psychopyVersion,frameRate,expStart
instructions/Slide006.jpeg,study/imagelist_pair_study8.xlsx,study/images/Pair126_1.jpeg,1.1058360378128178,num_5,3,0,3,0,0,0,0,3,0,9,9,11,1419.3456727679586,,,,,,,,,,,,,,1419.337243,1419.3456727679586,1420.462361074984,1420.4460311429575,1420.446055375971,1420.462361074984,1420.462361074984,50.05228491011076,1423.4522105540382,num_5,1,1.9798893060069531,0.2480345459189266,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study8.xlsx,study/images/Pair119_1.jpeg,1.8197607362868482,num_8,3,0,3,0,0,0,0,3,0,10,10,5,1423.460366187035,,,,,,,,,,,,,,1423.4533367259428,1423.460366187035,1425.2910022779834,1425.2694984530099,1425.2695257689338,1425.2910022779834,1425.2910022779834,54.88164683710784,1428.2755568949506,num_8,1,1.0633355230093002,0.20797752600628883,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study8.xlsx,study/images/Pair121_1.jpeg,1.3379748870957957,num_5,3,0,3,0,0,0,0,3,0,11,11,7,1428.2811544169672,,,,,,,,,,,,,,1428.2762577049434,1428.2811544169672,1429.6347334639868,1429.6117866649292,1429.611820505932,1429.6347334639868,1429.6347334639868,59.225561605067924,1432.6145999029977,num_5,1,1.3835283159278333,0.23197380604688078,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study8.xlsx,study/images/Pair125_1.jpeg,2.9778399601332577,num_5,3,0,3,0,0,0,0,3,0,12,12,10,1432.6253370710183,,,,,,,,,,,,,,1432.6152910779929,1432.6253370710183,1435.6130467070034,1435.5931695549516,1435.5932026969967,1435.6130467070034,1435.6130467070034,65.20312393805943,1438.5961457219673,num_5,1,2.109260529978201,0.19195353495888412,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study8.xlsx,study/images/Pair127_1.jpeg,2.6196975759780443,num_5,3,0,3,0,0,0,0,3,0,13,13,12,1438.6067548189312,,,,,,,,,,,,,,1438.5972186559811,1438.6067548189312,1441.2327736830339,1441.2143974269275,1441.2144254249288,1441.2327736830339,1441.2327736830339,70.82297123409808,1444.2216812269762,None,0,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study8.xlsx,,,,3,0,3,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj20_1.jpeg,1.014454932089585,num_5,3,0,3,0,0,1,1,0,0,0,0,7,1447.694547971012,,,,,,1444.3849970939336,1444.4268622479867,1444.4268622479867,1447.6651221639477,77.25347412808333,num_2,3.231384035,None,1447.683047701954,1447.694547971012,1448.720289172954,1448.6929530280177,1448.6929728760151,1448.720289172954,1448.720289172954,78.31002583308145,1451.6937696830137,num_5,1,1.8580052830511704,0.2320022239582613,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj51_1.jpeg,2.9440612229529437,num_8,3,0,3,0,0,1,1,0,0,1,1,9,1451.7026201250264,,,,,,,,,,,,,,1451.6952366059413,1451.7026201250264,1454.6552791879512,1454.637939834036,1454.6379678209778,1454.6552791879512,1454.6552791879512,84.24536944401916,1457.6411719529424,num_8,1,0.7790164060425013,0.15996548300608993,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj16_1.jpeg,1.1764130997552988,num_8,3,0,3,0,0,1,1,0,0,2,2,3,1457.6512050100137,,,,,,,,,,,,,,1457.6419859579764,1457.6512050100137,1458.8380544759566,1458.8200682320166,1458.8200990170008,1458.8380544759566,1458.8380544759566,88.42838720709551,1461.823378731031,num_8,1,0.9562578650657088,0.2239741119556129,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj15_1.jpeg,1.1602717158719045,num_5,3,0,3,0,0,1,1,0,0,3,3,2,1461.8333992180414,,,,,,,,,,,,,,1461.8241679789498,1461.8333992180414,1463.001694,1462.9855468430324,1462.9855747700203,1463.001694,1463.001694,92.59182488406077,1465.9888008949347,num_5,1,0.8646027110517025,0.2880280059762299,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj76_1.jpeg,2.4464342593380533,num_5,3,0,3,0,0,1,1,0,0,4,4,5,1465.9987300039502,,,,,,,,,,,,,,1465.9896261310205,1465.9987300039502,1468.4502230000217,1468.434125083033,1468.4341491699452,1468.4502230000217,1468.4502230000217,98.03997690300457,1471.4391578829382,num_5,1,1.0240957270143554,0.23200881097000092,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj17_1.jpeg,2.437768550395427,num_8,3,0,3,0,0,1,1,0,0,5,5,4,1471.4647470359923,,,,,,,,,,,,,,1471.4407078330405,1471.4647470359923,1473.9045908460394,1473.888333266019,1473.888362322934,1473.9045908460394,1473.9045908460394,103.49523018801119,1476.8966970930342,num_8,1,0.7776837350102141,0.2239880639826879,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj24_1.jpeg,1.1117018987157725,num_5,3,0,3,0,0,1,1,0,0,6,6,11,1476.9028618689626,,,,,,,,,,,,,,1476.8975384669611,1476.9028618689626,1478.017345404951,1478.0036740310024,1478.003695,1478.017345404951,1478.017345404951,107.60713339201175,1481.0048172100214,num_5,1,0.8570008219685405,0.2719941249815747,1481.0121218289714,1481.0121218289714,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj19_1.jpeg,2.175690700119787,num_8,3,0,3,0,0,1,1,0,0,7,7,6,1481.0121218289714,,,,,,,,,,,,,,1481.0056109309662,1481.0121218289714,1483.2017128999578,1483.1808197069913,1483.1808627109276,1483.2017128999578,1483.2017128999578,112.79214688309003,1486.1839820669265,num_8,1,0.8086135219782591,0.2480164950247854,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj32_1.jpeg,2.3613855867382796,num_8,3,0,3,0,0,1,1,0,0,8,8,1,1486.1941967119928,,,,,,,,,,,,,,1486.1848648890154,1486.1941967119928,1488.5621778499335,1488.5455819140188,1488.5456279700156,1488.5621778499335,1488.5621778499335,118.15251350600738,1491.549800497014,num_8,1,0.8560287529835477,0.24806893907953054,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj21_1.jpeg,1.721783345194272,num_5,3,0,3,0,0,1,1,0,0,9,9,8,1491.5586514560273,,,,,,,,,,,,,,1491.5507152660284,1491.5586514560273,1493.2867836409714,1493.268046636018,1493.2680745460093,1493.2867836409714,1493.2867836409714,122.87725427001715,1496.273960868013,num_5,1,0.8834782619960606,0.3119983789511025,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj13_1.jpeg,1.6076570931167662,num_5,3,0,3,0,0,1,1,0,0,10,10,0,1496.279868723941,,,,,,,,,,,,,,1496.275020022993,1496.279868723941,1497.889923944953,1497.8757048649713,1497.8757283929735,1497.889923944953,1497.889923944953,127.48006285505835,1500.8746602879837,num_5,1,0.8644082939717919,0.24798379105050117,1500.8810350539861,1500.8810350539861,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj27_1.jpeg,2.3392657752166377,num_8,3,0,3,0,0,1,1,0,0,11,11,10,1500.8810350539861,,,,,,,,,,,,,,1500.8755323910154,1500.8810350539861,1503.2240437039873,1503.2078498420306,1503.2078866410302,1503.2240437039873,1503.2240437039873,132.81429734802805,1506.2114408159396,num_8,1,1.1222283029928803,0.2719998660031706,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj54_1.jpeg,1.9482856629384562,num_5,3,0,3,0,0,1,1,0,0,12,12,13,1506.2221447289921,,,,,,,,,,,,,,1506.2127015680308,1506.2221447289921,1508.1698729880154,1508.1562033949886,1508.156222268939,1508.1698729880154,1508.1698729880154,137.7601458580466,1511.1550483379979,num_8,0,0.8084755860036239,0.24801312398631126,1511.161038466962,1511.161038466962,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,study/images/Obj49_1.jpeg,1.5547606743148452,num_5,3,0,3,0,0,1,1,0,0,13,13,12,1511.161038466962,,,,,,,,,,,,,,1511.1557817279827,1511.161038466962,1512.7235601650318,1512.7058410639875,1512.705874279025,1512.7235601650318,1512.7235601650318,142.31379706109874,1515.7101824829588,num_5,1,0.8147087430115789,0.24803048896137625,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide005.jpeg,study/imagelist_object_study2.xlsx,,,,3,0,3,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair181_1.jpeg,2.459029674,num_8,3,0,3,0,0,2,2,2,0,0,0,5,1521.5258777600247,,,,,,1515.8700982430018,1515.9045953319874,1515.9045953319874,1521.4951320090331,151.08348532009404,num_2,5.585759298061021,None,1521.5137808499858,1521.5258777600247,1523.9890900210012,1523.9702396419598,1523.9702621089527,1523.9890900210012,1523.9890900210012,153.57906815304887,1526.972218,num_8,1,1.2932058789301664,0.23193770204670727,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair180_1.jpeg,1.1357012069405203,num_5,3,0,3,0,0,2,2,2,0,1,1,4,1526.9819582339842,,,,,,,,,,,,,,1526.972950435942,1526.9819582339842,1528.128046324011,1528.1078241040232,1528.1078473610105,1528.128046324011,1528.128046324011,157.71809730504174,1531.1152267389698,num_5,1,1.0582785850856453,0.2879912939388305,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair178_1.jpeg,1.553801751835818,num_8,3,0,3,0,0,2,2,2,0,2,2,2,1531.1313813809538,,,,,,,,,,,,,,1531.1167713829782,1531.1313813809538,1532.6936708129942,1532.671705579036,1532.671729165013,1532.6936708129942,1532.6936708129942,162.28399013006128,1535.6805439819582,num_8,1,1.3486380079993978,0.26398868300020695,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair183_1.jpeg,2.562361120300827,num_8,3,0,3,0,0,2,2,2,0,3,3,6,1535.6866799469572,,,,,,,,,,,,,,1535.6811199550284,1535.6866799469572,1538.259255529032,1538.238476753002,1538.2385000400245,1538.259255529032,1538.259255529032,167.84953890403267,1541.2451616630424,num_8,1,1.1110585239948705,0.2640200920868665,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair179_1.jpeg,2.3312766550830757,num_8,3,0,3,0,0,2,2,2,0,4,4,3,1541.251205879962,,,,,,,,,,,,,,1541.2462041890249,1541.251205879962,1543.5933353379369,1543.572507723933,1543.5725427590078,1543.5933353379369,1543.5933353379369,173.1840537780663,1546.5780275019351,num_8,1,1.3689083299832419,0.24805536400526762,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair177_1.jpeg,1.285319628,num_8,3,0,3,0,0,2,2,2,0,5,5,1,1546.584061714937,,,,,,,,,,,,,,1546.5791067449609,1546.584061714937,1547.8796914459672,1547.8625634199707,1547.8625863239868,1547.8796914459672,1547.8796914459672,177.46974312211387,1550.8684580619447,num_8,1,1.0745839910814539,0.18404922599438578,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair188_1.jpeg,1.6051343509647733,num_8,3,0,3,0,0,2,2,2,0,6,6,11,1550.8766644989373,,,,,,,,,,,,,,1550.869371,1550.8766644989373,1552.4909845039947,1552.4685018039308,1552.4685355540132,1552.4909845039947,1552.4909845039947,182.08135589410085,1555.4746463609627,num_5,0,1.8473166309995577,0.24803999299183488,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair187_1.jpeg,2.580490031447593,num_8,3,0,3,0,0,2,2,2,0,7,7,10,1555.4818332439754,,,,,,,,,,,,,,1555.4758819059934,1555.4818332439754,1558.0669124589767,1558.0485034519807,1558.0485234060325,1558.0669124589767,1558.0669124589767,187.65675575309433,1561.0562983120326,num_5,0,1.639413503,0.264172351,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair185_1.jpeg,2.526246004404342,num_5,3,0,3,0,0,2,2,2,0,8,8,8,1561.063476816984,,,,,,,,,,,,,,1561.0577640619595,1561.063476816984,1563.5995621760376,1563.5755830259295,1563.5756160819437,1563.5995621760376,1563.5995621760376,193.1900671890471,1566.5779318159912,num_8,0,2.130659152986482,0.27206464600749314,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair191_1.jpeg,2.0489995045870524,num_8,3,0,3,0,0,2,2,2,0,9,9,13,1566.588039231021,,,,,,,,,,,,,,1566.5787336979993,1566.588039231021,1568.6477517139865,1568.6237129500369,1568.6237554010004,1568.6477517139865,1568.6477517139865,198.23802009504288,1571.6285061149392,num_8,1,1.690510725020431,0.20800507895182818,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair176_1.jpeg,1.9626766295277174,num_8,3,0,3,0,0,2,2,2,0,10,10,0,1571.637443842017,,,,,,,,,,,,,,1571.629446984036,1571.637443842017,1573.607435517013,1573.5881545370212,1573.5881841119844,1573.607435517013,1573.607435517013,203.1976733370684,1576.5927073010243,num_8,1,1.2749151290627196,0.2079965139273554,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair190_1.jpeg,2.136006117878915,num_5,3,0,3,0,0,2,2,2,0,11,11,12,1576.6022641259478,,,,,,,,,,,,,,1576.5936260350281,1576.6022641259478,1578.7495842169737,1578.7270032829838,1578.7270279179793,1578.7495842169737,1578.7495842169737,208.33983924402855,1581.7273410049966,num_5,1,1.1726817230228335,0.26401888800319284,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair184_1.jpeg,2.837448938326383,num_5,3,0,3,0,0,2,2,2,0,12,12,7,1581.751210042974,,,,,,,,,,,,,,1581.7287105700234,1581.751210042974,1584.5938835239504,1584.5765585580375,1584.5765917040408,1584.5938835239504,1584.5938835239504,214.184169,1587.5825654759537,num_5,1,1.1843984939623624,0.2719608499901369,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,study/images/Pair186_1.jpeg,2.994609427389331,num_5,3,0,3,0,0,2,2,2,0,13,13,9,1587.5891387389274,,,,,,,,,,,,,,1587.5836349549936,1587.5891387389274,1590.5913956050063,1590.5739861539332,1590.574006958981,1590.5913956050063,1590.5913956050063,220.1811586000258,1593.5811203250196,num_5,1,1.2349562069866806,0.24804888910148293,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study12.xlsx,,,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair98_1.jpeg,1.8565796272283364,num_5,3,0,3,0,0,3,3,1,0,0,0,2,1595.8901050989516,,,,,,1593.829676204943,1593.8653393839486,1593.8653393839486,1595.857916,225.44627597101498,num_2,1.9849977309349924,None,1595.8755750140408,1595.8901050989516,1597.7491315059597,1597.7320929189445,1597.7321139640408,1597.7491315059597,1597.7491315059597,227.33934057108127,1600.7389757799683,num_5,1,1.005181360989809,0.29598136502318084,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair96_1.jpeg,1.6955422007737633,num_8,3,0,3,0,0,3,3,1,0,1,1,0,1600.7628418869572,,,,,,,,,,,,,,1600.740159597015,1600.7628418869572,1602.4682972299634,1602.4477695699316,1602.4477923589293,1602.4682972299634,1602.4682972299634,232.0585199870402,1605.4480815950083,num_5,0,1.0219913698965684,0.26396363507956266,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair112_1.jpeg,2.415671573282691,num_8,3,0,3,0,0,3,3,1,0,2,2,13,1605.4614334109938,,,,,,,,,,,,,,1605.4495864149649,1605.4614334109938,1607.8831755280262,1607.862712609931,1607.862746592029,1607.8831755280262,1607.8831755280262,237.47336614411324,1610.8680362240411,num_8,1,1.3351222099736333,0.23203684901818633,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair105_1.jpeg,2.1471731151436098,num_8,3,0,3,0,0,3,3,1,0,3,3,7,1610.8761258759769,,,,,,,,,,,,,,1610.8689745069714,1610.8761258759769,1613.0263857429381,1613.0103465429274,1613.0103882669937,1613.0263857429381,1613.0263857429381,242.6167026850162,1616.0111440370092,num_8,1,1.2319360270630568,0.23188107402529567,1616.017571068951,1616.017571068951,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair110_1.jpeg,2.954133176270563,num_5,3,0,3,0,0,3,3,1,0,4,4,11,1616.017571068951,,,,,,,,,,,,,,1616.0119948310312,1616.017571068951,1618.982605303987,1618.9598918999545,1618.9599189510336,1618.982605303987,1618.982605303987,248.57326775509864,1621.9633739800192,num_5,1,1.4678252120502293,0.2718465559883043,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair108_1.jpeg,2.2327817978312177,num_8,3,0,3,0,0,3,3,1,0,5,5,10,1621.9730873849476,,,,,,,,,,,,,,1621.9641963220201,1621.9730873849476,1624.2168349809945,1624.192085,1624.1921178050106,1624.2168349809945,1624.2168349809945,253.8072130921064,1627.1953046639683,num_5,0,1.7294503620360047,0.3040153960464522,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair106_1.jpeg,1.50567983,num_8,3,0,3,0,0,3,3,1,0,6,6,8,1627.2059877689462,,,,,,,,,,,,,,1627.1960411909968,1627.2059877689462,1628.7178816780215,1628.697575,1628.697598965955,1628.7178816780215,1628.7178816780215,258.30849112709984,1631.7048713669647,num_8,1,1.1084428380709141,0.23197286296635866,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair100_1.jpeg,2.902202194,num_5,3,0,3,0,0,3,3,1,0,7,7,4,1631.7114067330258,,,,,,,,,,,,,,1631.7057251289953,1631.7114067330258,1634.627505827928,1634.6060257659992,1634.606053752941,1634.627505827928,1634.627505827928,264.2178885,1637.6095828010002,num_8,0,1.534794600913301,0.22401768108829856,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair101_1.jpeg,1.1386241291924035,num_8,3,0,3,0,0,3,3,1,0,8,8,5,1637.6188763809623,,,,,,,,,,,,,,1637.6107818250312,1637.6188763809623,1638.7648050129646,1638.7452886400279,1638.7453136929544,1638.7648050129646,1638.7648050129646,268.35486471501645,1641.7511286139488,num_8,1,1.917488818988204,0.24806014308705926,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
instructions/Slide006.jpeg,study/imagelist_pair_study7.xlsx,study/images/Pair103_1.jpeg,1.2446917724239086,num_8,3,0,3,0,0,3,3,1,0,9,9,6,1641.757356200018,,,,,,,,,,,,,,1641.7522905110382,1641.757356200018,1643.0043619989883,1642.9866137669887,1642.9866404850036,1643.0043619989883,1643.0043619989883,272.59436044702306,1645.989890764933,num_8,1,1.5739336130209267,0.24799162498675287,,,,,,,,,,,,,,,,,,,,CBAS0004,1,2024-12-11_13h44.35.528,ObjectScenePairTask_local_study2,2024.1.4,None,2024-12-11 13h45.01.620014 -0500
